age,Mspline,Sspline,Lspline
13.25,0.0187990621090869,0.00561229125826213,0
13.5,0.0210799551608548,0.00456615127034121,0
13.75,0.0232326149629484,0.0035435931920782,0
14,0.0252527607866196,0.00254365010509039,0
14.25,0.0271385646626189,0.00156544803076564,0
14.5,0.0288894519604728,6.07958271805931e-4,0
14.75,0.0305062610589102,-3.29720665919186e-4,0
15,0.0319910093217195,-0.00124848039237602,0
15.25,0.0333468123567284,-0.0021490725805573,0
15.5,0.034577515994813,-0.00303203581436362,0
15.75,0.0356875642751745,-0.00389772682041833,0
16,0.0366819391627374,-0.00474627762964319,0
16.25,0.0375660184113961,-0.00557762475475254,0
16.5,0.0383452729662692,-0.00639172277782407,0
16.75,0.039025154711563,-0.00718866357750381,0
17,0.0396110455283805,-0.00796858167073289,0
17.25,0.0401083385552302,-0.00873166314752583,0
17.5,0.0405224158584682,-0.00947810023347628,0
17.75,0.0408584513934758,-0.0102080785202072,0
18,0.0411212136211088,-0.0109218350040017,0
18.25,0.041315186834469,-0.0116196675739162,0
18.5,0.0414443923567165,-0.0123020241848151,0
18.75,0.041512562502476,-0.0129693962838449,0
19,0.0415233753430212,-0.0136222116920237,0
19.25,0.0414805943513292,-0.0142607867863358,0
19.5,0.0413880177550234,-0.0148853842142223,0
19.75,0.0412492794183378,-0.0154962448893206,0
20,0.041067831800644,-0.0160935673919971,0
20.25,0.0408469731717213,-0.016677546688936,0
20.5,0.0405899815072337,-0.0172483808556607,0
20.75,0.0402999898406361,-0.0178062639870729,0
21,0.0399799428011957,-0.0183513954989367,0
21.25,0.0396326068368893,-0.0188839529256977,0
21.5,0.039260496379889,-0.019404038486154,0
21.75,0.0388660430075608,-0.0199117387881422,0
22,0.0384516612359158,-0.0204071345722556,0
22.25,0.0380196465571071,-0.0208902821432946,0
22.5,0.0375719800255125,-0.0213611559778792,0
22.75,0.0371105067645967,-0.0218196879388222,0
23,0.0366369940880831,-0.0222657967261299,0
23.25,0.0361530537783222,-0.0226994292330476,0
23.5,0.0356599666565145,-0.0231206047707326,0
23.75,0.0351588838903083,-0.023529361254564,0
24,0.0346509222231995,-0.0239257384335909,0
24.25,0.0341371062531833,-0.0243097718938277,0
24.5,0.0336181938953538,-0.024681470003403,0
24.75,0.0330949156303048,-0.0250408088587299,0
25,0.0325679933506486,-0.0253877527393076,0
25.25,0.0320381239531816,-0.0257222532851649,0
25.5,0.0315059102419986,-0.0260442012935407,0
25.75,0.0309719402834294,-0.0263534814906059,0
26,0.0304367754625368,-0.0266499855627789,0
26.25,0.0299009224569743,-0.0269335905555192,0
26.5,0.0293647778532801,-0.0272041348912802,0
26.75,0.028828720578851198,-0.0274614563619973,0
27,0.0282931269777518,-0.0277054098984468,0
27.25,0.0277583096835416,-0.0279358543664703,0
27.5,0.0272243827206345,-0.0281525802330211,0
27.75,0.0266914250106969,-0.0283553627795525,0
28,0.0261594982929165,-0.0285439834771934,0
28.25,0.0256286685508147,-0.0287182288349932,0
28.5,0.0250989540470431,-0.0288778992529539,0
28.75,0.0245703642410285,-0.0290228081061419,0
29,0.0240429242483917,-0.0291527799376019,0
29.25,0.0235166788635502,-0.0292676555482836,0
29.5,0.0229916340289721,-0.0293673234542942,0
29.75,0.0224677857551695,-0.0294516999735284,0
30,0.021945142805367,-0.0295207147049021,0
30.25,0.0214237321389673,-0.0295742909235845,0
30.5,0.02090354266946,-0.0296123234247228,0
30.75,0.0203845742342191,-0.0296346953404236,0
31,0.0198668357193497,-0.029641287812705,0
31.25,0.0193503442731455,-0.0296319882712401,0
31.5,0.0188350794892014,-0.0296066967104838,0
31.75,0.0183210198049885,-0.0295653296218443,0
32,0.0178081593633383,-0.0295078105172624,0
32.25,0.0172965081954704,-0.0294340520328538,0
32.5,0.0167861028008962,-0.0293439365835613,0
32.75,0.016276994737203,-0.0292373508573402,0
33,0.0157692483180824,-0.0291141837035274,0
33.25,0.0152629068948641,-0.028974329366577,0
33.5,0.0147579411952127,-0.0288176895066981,0
33.75,0.0142543200426634,-0.0286441735708576,0
34,0.0137520502638905,-0.0284536937227275,0
34.25,0.013251166383873,-0.0282461656040356,0
34.5,0.0127517791104093,-0.0280214777813925,0
34.75,0.0122540284331585,-0.0277795206171403,0
35,0.0117580496300599,-0.0275201976331845,0
35.25,0.0112639900894249,-0.0272434184212451,0
35.5,0.0107720238464084,-0.0269491023421349,0
35.75,0.0102823217088949,-0.0266371786406574,0
36,0.00979505535309577,-0.0263075807246675,0
36.25,0.00931040379283721,-0.0259602477111476,0
36.5,0.00882852664622069,-0.0255951387690856,0
36.75,0.00834957101848488,-0.0252122237831407,0
37,0.00787368503565711,-0.0248114794205221,0
37.25,0.00740102246987528,-0.024392888945918,0
37.5,0.00693176932712769,-0.0239564342574887,0
37.75,0.00646610333010977,-0.0235021039079313,0
38,0.00600417704534928,-0.0230298900158856,0
38.25,0.0055461381981794,-0.0225397833905534,0
38.5,0.0050921811265261,-0.0220317744781759,0
38.75,0.00464250768997854,-0.021505861581685,0
39,0.00419730267562335,-0.020962052388533,0
39.25,0.00375673739493099,-0.0204003680466283,0
39.5,0.00332098838479034,-0.0198208536347502,0
39.75,0.00289024054693932,-0.0192235585945411,0
40,0.00246466532193201,-0.0186085393930648,0
40.25,0.0020444166871546,-0.0179758581475493,0
40.5,0.00162963184231357,-0.0173255903272147,0
40.75,0.00122043236787317,-0.0166578154763268,0
41,8.16927585306271e-4,-0.0159726151244164,0
41.25,4.19210168939532e-4,-0.0152700868645956,0
41.5,2.73437766957763e-5,-0.0145503669448948,0
41.75,-3.58626814630503e-4,-0.0138136031230456,0
42,-7.38675485759122e-4,-0.0130599464936232,0
42.25,-0.00111278699995065,-0.0122895552245201,0
42.5,-0.00148095055853747,-0.0115026054381451,0
42.75,-0.00184315101298016,-0.0106992766676912,0
43,-0.00219937752608779,-0.00987975224683613,0
43.25,-0.00254964096260479,-0.00904422375044822,0
43.5,-0.0028939878762263,-0.00819289678445179,0
43.75,-0.00323247478334487,-0.00732597028092741,0
44,-0.00356516031795096,-0.0064436368867482104,0
44.25,-0.0038920996238847,-0.00554608377002541,0
44.5,-0.00421334428433795,-0.00463350079678149,0
44.75,-0.00452895212515059,-0.00370607840343373,0
45,-0.00483898791283166,-0.00276401096146728,0
45.25,-0.00514352249132766,-0.00180750192649137,0
45.5,-0.00544263848621451,-8.36784154032433e-4,0
45.75,-0.00573642970116139,1.47901859346433e-4,0
46,-0.00602499714594729,0.00114632046353469,0
46.25,-0.00630844287693,0.0021582347774487,0
46.5,-0.00658686631664884,0.00318338147589792,0
46.75,-0.00686037097692382,0.00422149596881871,0
47,-0.00712905621912585,0.00527232112041442,0
47.25,-0.00739301785296886,0.00633560726744742,0
47.5,-0.0076523595711897,0.00741111209298984,0
47.75,-0.00790719544026108,0.00849859728850255,0
48,-0.00815764798469387,0.00959782657286157,0
48.25,-0.00840384635996871,0.0107085637677686,0
48.5,-0.00864592483548166,0.0118305715627911,0
48.75,-0.00888401983139819,0.012963615262044,0
49,-0.00911827014918842,0.0141074608360228,0
49.25,-0.00934881774284979,0.0152618713087418,0
49.5,-0.00957580964183458,0.0164265991324939,0
49.75,-0.00979939556657627,0.0176013977036202,0
50,-0.0100197267760979,0.0187860283399814,0
50.25,-0.0102369541859992,0.019980254841605,0
50.5,-0.0104512223063837,0.0211838259414372,0
50.75,-0.010662675798542,0.0223964913628656,0
51,-0.0108714603281308,0.0236180053521968,0
51.25,-0.0110777151629938,0.0248481247691723,0
51.5,-0.0112815552626307,0.0260866064987146,0
51.75,-0.0114830912949825,0.0273332103416384,0
52,-0.0116824316401236,0.0285877011755309,0
52.25,-0.0118796802681528,0.0298498462618069,0
52.5,-0.0120749244231547,0.0311194102901711,0
52.75,-0.0122682514787131,0.0323961617619255,0
53,-0.0124597478918638,0.0336798741304927,0
53.25,-0.0126494913908395,0.0349703264718193,0
53.5,-0.0128375372767157,0.0362673012612,0
53.75,-0.0130239404965998,0.0375705846820726,0
54,-0.0132087614280546,0.0388799688278643,0
54.25,-0.0133920622580713,0.0401952479825214,0
54.5,-0.013573892621501,0.0415162147171069,0
54.75,-0.0137543037623794,0.0428426620193743,0
55,-0.0139333500190977,0.0441743867172066,0
55.25,-0.0141110841775496,0.0455111918793052,0
55.5,-0.0142875557179373,0.0468528805654849,0
55.75,-0.0144628154102461,0.0481992574626258,0
56,-0.0146369180923744,0.0495501302775287,0
56.25,-0.0148099240428794,0.0509053092153993,0
56.5,-0.0149818951746682,0.0522646041742783,0
56.75,-0.0151528989786711,0.0536278274570834,0
57,-0.015323009882505,0.0549947942451299,0
57.25,-0.0154923022067784,0.0563653233030403,0
57.5,-0.0156608393724745,0.0577392362769946,0
57.75,-0.0158286832980606,0.0591163582221257,0
58,-0.015995897646856,0.0604965163308355,0
58.25,-0.0161625451114131,0.0618795369757557,0
58.5,-0.0163286819756703,0.063265240432941,0
58.75,-0.0164943659782498,0.0646534508277865,0
59,-0.0166596573828959,0.0660439983094707,0
59.25,-0.0168246196260635,0.0674367149633559,0
59.5,-0.0169893201900584,0.0688314284427105,0
59.75,-0.0171538313872787,0.0702279683793123,0
60,-0.017318230176788,0.0716261684082795,0
60.25,-0.0174825883983087,0.0730258650947069,0
60.5,-0.0176469514931391,0.0744268924609979,0
60.75,-0.0178113604090613,0.0758290886630713,0
61,-0.0179758578660749,0.0772322971121215,0
61.25,-0.0181404840448549,0.0786363675087078,0
61.5,-0.0183052678267509,0.0800411611872631,0
61.75,-0.0184702390987862,0.0814465446426595,0
62,-0.018635431999466,0.0828523878715175,0
62.25,-0.0188008765591512,0.0842585630893784,0
62.5,-0.0189665777680461,0.0856649454349117,0
62.75,-0.0191325349222141,0.087071412702358,0
63,-0.0192987466343355,0.0884778452613508,0
63.25,-0.0194652080390582,0.089884128056656007,0
63.5,-0.0196318986736072,0.0912901565831707,0
63.75,-0.0197987949734378,0.0926958304567362,0
64,-0.0199658766413054,0.09410105028662,0
64.25,-0.020133125649919,0.0955057173187228,0
64.5,-0.0203005250951662,0.096909731531725593,0
64.75,-0.0204680600743161,0.0983129946441181,0
65,-0.0206357186638546,0.0997154108372782,0
65.25,-0.0208034895579402,0.101116884390908,0
65.5,-0.0209713562406365,0.102517316636615,0
65.75,-0.0211393018160253,0.103916610624884,0
66,-0.0213073111365598,0.10531467366745,0
66.25,-0.0214753687656706,0.106711415937051,0
66.5,-0.0216434510169182,0.108106747064768,0
66.75,-0.0218115334686791,0.109500577424094,0
67,-0.0219795945537636,0.110892818656297,0
67.25,-0.0221476119340579,0.112283384305446,0
67.5,-0.0223155533095387,0.11367219194139,0
67.75,-0.0224833855100391,0.115059161064261,0
68,-0.0226510770779321,0.116444212396727,0
68.25,-0.0228185975501345,0.117827267617296,0
68.5,-0.0229859154129477,0.119208245394507,0
68.75,-0.0231530015279618,0.120587065142338,0
69,-0.0233198289725206,0.121963648876781,0
69.25,-0.0234863743843797,0.123337919724207,0
69.5,-0.0236526211132512,0.124709800415767,0
69.75,-0.0238185548529189,0.12607921502713,0
70,-0.0239841618954215,0.127446089243119,0
70.25,-0.0241494278884788,0.128810350578378,0
70.5,-0.024314337697257202,0.130171927973526,0
70.75,-0.0244788772520949,0.13153075139314,0
71,-0.0246430335567567,0.132886752280794,0
71.25,-0.0248067949374585,0.13423986454339,0
71.5,-0.0249701518176776,0.135590027203367,0
71.75,-0.0251330961910433,0.136937181765734,0
72,-0.0252956211641708,0.138281271340959,0
72.25,-0.0254577200217014,0.139622241893817,0
72.5,-0.0256193824717245,0.140960046726323,0
72.75,-0.0257805978277799,0.142294641662928,0
73,-0.0259413560775078,0.143625983304893,0
73.25,-0.0261016476033015,0.144954030127276,0
73.5,-0.0262614629373439,0.146278747019788,0
73.75,-0.0264207940121725,0.147600102458774,0
74,-0.0265796336915084,0.148918067207003,0
74.25,-0.026737974847866,0.150232613606246,0
74.5,-0.0268958068696659,0.151543718427468,0
74.75,-0.027053118921449,0.152851360846697,0
75,-0.027209901085813,0.154155520989772,0
75.25,-0.0273661451842899,0.155456180195225,0
75.5,-0.0275218468204242,0.156753320818835,0
75.75,-0.0276770027173652,0.158046925701786,0
76,-0.0278316097839092,0.159336978316754,0
76.25,-0.0279856653684162,0.160623464680142,0
76.5,-0.0281391658836964,0.161906378214739,0
76.75,-0.0282921079803348,0.163185714411472,0
77,-0.0284444892569136,0.164461469209881,0
77.25,-0.0285963091956154,0.165733638738869,0
77.5,-0.0287475704164347,0.167002219025012,0
77.75,-0.0288982762337668,0.168267206448899,0
78,-0.0290484301860069,0.169528597560204,0
78.25,-0.0291980360098838,0.170786389544887,0
78.5,-0.0293470982299256,0.172040582150041,0
78.75,-0.0294956215855968,0.173291176004729,0
79,-0.0296436109264115,0.174538171766474,0
79.25,-0.0297910716846267,0.175781570441484,0
79.5,-0.0299380103805686,0.177021374277377,0
79.75,-0.0300844337629432,0.178257586035921,0
80,-0.0302303487940527,0.179490208814074,0
80.25,-0.0303757628094659,0.180719246803078,0
80.5,-0.0305206829923641,0.181944707134999,0
80.75,-0.0306651166093099,0.183166597760158,0
81,-0.0308090709926876,0.184384926861061,0
81.25,-0.0309525530924178,0.18559970339369,0
81.5,-0.0310955682032139,0.186810937951886,0
81.75,-0.0312381212218121,0.188018641413539,0
82,-0.0313802170027436,0.189222824625396,0
82.25,-0.0315218603123958,0.190423498771791,0
82.5,-0.0316630559348733,0.191620676362548,0
82.75,-0.031803808746707,0.192814370132821,0
83,-0.0319441236606663,0.194004592759264,0
83.25,-0.0320840054682002,0.195191357235333,0
83.5,-0.0322234583986926,0.196374677810717,0
83.75,-0.0323624864830593,0.197554568980679,0
84,-0.0325010935885934,0.198731045148959,0
84.25,-0.0326392835918352,0.199904120659574,0
84.5,-0.0327770608755963,0.201073809806423,0
84.75,-0.0329144300339668,0.202240126716659,0
85,-0.0330513956558343,0.203403085407291,0
85.25,-0.0331879619866021,0.204562700157898,0
85.5,-0.0333241315913573,0.205718986419693,0
85.75,-0.0334599065868271,0.206871959850001,0
86,-0.03359528915167,0.208021636036706,0
86.25,-0.0337302816818917,0.209168030615207,0
86.5,-0.0338648868478785,0.210311159159156,0
86.75,-0.0339991073737342,0.211451037130877,0
87,-0.0341329460520581,0.212587680025365,0
87.25,-0.0342664058200448,0.213721103270277,0
87.5,-0.0343994899261947,0.214851321847535,0
87.75,-0.0345322017418106,0.215978350582666,0
88,-0.0346645446819337,0.217102204234209,0
88.25,-0.0347965218238312,0.218222897656839,0
88.5,-0.0349281350540274,0.219340446340103,0
88.75,-0.0350593859678998,0.220454865838354,0
89,-0.0351902762101826,0.221566171603269,0
89.25,-0.0353208075081334,0.22267437909492,0
89.5,-0.0354509813221744,0.223779504125819,0
89.75,-0.0355807991015878,0.224881562481869,0
90,-0.0357102623759603,0.225980569854586,0
90.25,-0.0358393727180476,0.227076541858838,0
90.5,-0.035968131573304,0.228169493992604,0
90.75,-0.0360965403490819,0.229259441635993,0
91,-0.0362246004454572,0.230346400052645,0
91.25,-0.0363523132719633,0.231430384470237,0
91.5,-0.0364796803001819,0.232511410331305,0
91.75,-0.0366067030112127,0.233589493044666,0
92,-0.0367333828773458,0.234664647899298,0
92.25,-0.0368597213898116,0.235736890126188,0
92.5,-0.0369857201424012,0.23680623508249,0
92.75,-0.0371113807461987,0.237872698065923,0
93,-0.0372367048010596,0.238936294253401,0
93.25,-0.0373616938916727,0.239997038693717,0
93.5,-0.0374863495756546,0.241054946283323,0
93.75,-0.0376106733960077,0.242110031793789,0
94,-0.0377346668852918,0.243162309881667,0
94.25,-0.0378583315820642,0.244211795066027,0
94.5,-0.0379816690798735,0.24525850165887,0
94.75,-0.0381046809772176,0.246302443838839,0
95,-0.0382273688609845,0.247343635676455,0
