age,Mspline,Sspline,Lspline
38,0.0648218507522333,-0.0204764288468655,0
38.25,0.0637528032329673,-0.0199267480413459,0
38.5,0.0626745688947814,-0.0193739242249067,0
38.75,0.0615870752094327,-0.0188180667049442,0
39,0.06049025539245,-0.0182592816412785,0
39.25,0.0593840481477343,-0.0176976721440341,0
39.5,0.0582683974263727,-0.0171333383761634,0
39.75,0.0571432520709756,-0.016566377666845,0
40,0.0560085280465064,-0.0159968911043997,0
40.25,0.0548640573415931,-0.0154249924321215,0
40.5,0.0537096678590121,-0.0148507942716838,0
40.75,0.0525451966959594,-0.0142744058657041,0
41,0.051370489781112,-0.0136959331924409,0
41.25,0.0501854015247485,-0.0131154790702197,0
41.5,0.0489897944832514,-0.0125331432585682,0
41.75,0.047783539038079,-0.011949022557737,0
42,0.0465665130859971,-0.0113632108994453,0
42.25,0.045338601745355,-0.0107757994446132,0
42.5,0.0440996970694254,-0.0101868766634476,0
42.75,0.0428496977750772,-0.00959652842376002,0
43,0.0415885089836276,-0.00900483807983266,0
43.25,0.0403160419631803,-0.00841188653332581,0
43.5,0.0390322138933747,-0.0078177523256433,0
43.75,0.0377369476310179,-0.00722251170426813,0
44,0.0364301714887798,-0.00662623869653012,0
44.25,0.035111819019475,-0.00602900517291505,0
44.5,0.0337818288124971,-0.00543088091765354,0
44.75,0.032440144295526,-0.00483193369019985,0
45,0.0310867135452959,-0.00423222928772549,0
45.25,0.0297214891049578,-0.00363183160337366,0
45.5,0.0283444278084044,-0.00303080268311451,0
45.75,0.0269554906131795,-0.00242920278421854,0
46,0.0255546424370863,-0.0018270904254114,0
46.25,0.0241418520029288,-0.00122452243986548,0
46.5,0.0227170916881345,-6.21554024102133e-4,0
46.75,0.0212803373823132,-1.82387901950243e-5,0
47,0.0198315683462607,5.85371193272843e-4,0
47.25,0.0183707670804143,0.00118922535151622,0
47.5,0.0168979191959782,0.00179327456092926,0
47.75,0.0154130213879284,0.00239747079581321,0
48,0.0139162231228784,0.00300176160327537,0
48.25,0.0124078037898219,0.00360609094312681,0
48.5,0.0108880411027865,0.00421040423408803,0
48.75,0.00935720658172734,0.00481464848415203,0
49,0.00781556571025277,0.00541877224823151,0
49.25,0.00626337809101507,0.0060227255803631,0
49.5,0.00470089759515169,0.00662645999164191,0
49.75,0.00312837250661602,0.00722992841023995,0
50,0.0015460456644103,0.00783308513831793,0
50.25,-4.58454012406406e-5,0.00843588581429877,0
50.5,-0.00164706833628436,0.00903828737553813,0
50.75,-0.00325739583438533,0.00964024802338903,0
51,-0.00487660550876612,0.0102417271793394,0
51.25,-0.00650447977386115,0.0108426854596713,0
51.5,-0.00814080572580345,0.0114430846382871,0
51.75,-0.00978537502814447,0.0120428876160232,0
52,-0.0114379837993468,0.0126420583861553,0
52.25,-0.0130984325055223,0.013240562007139,0
52.5,-0.0147665258541885,0.0138383645706934,0
52.75,-0.0164420726919197,0.0144354331732441,0
53,-0.0181248859081293,0.0150317358966638,0
53.25,-0.0198147823311778,0.0156272417624701,0
53.5,-0.0215115826414589,0.0162219207250878,0
53.75,-0.0232151112760519,0.0168157436352754,0
54,-0.0249251963417692,0.0174086822218484,0
54.25,-0.0266416695265672,0.0180007090617325,0
54.5,-0.0283643660178576,0.0185917975634962,0
54.75,-0.0300931244178262,0.0191819219375815,0
55,-0.0318277866659198,0.019771057179915,0
55.25,-0.0335681979600313,0.0203591790477047,0
55.5,-0.0353142066859196,0.0209462640515741,0
55.75,-0.0370656643324487,0.021532289405469,0
56,-0.0388224254317748,0.0221172330381572,0
56.25,-0.0405843474847778,0.0227010735617137,0
56.5,-0.0423512908929844,0.02328379025149,0
56.75,-0.0441231188940137,0.0238653630330905,0
57,-0.0458996974963775,0.0244457724618381,0
57.25,-0.047680888739098,0.025024999766752,0
57.5,-0.0494664663914204,0.0256030275804269,0
57.75,-0.0512561436187138,0.0261798396784383,0
58,-0.0530496388238237,0.0267554203810485,0
58.25,-0.0548466769903388,0.0273297545194084,0
58.5,-0.0566469895277528,0.0279028274301434,0
58.75,-0.0584503141163246,0.0284746249372936,0
59,-0.0602563945578396,0.0290451333403177,0
59.25,-0.0620649806309217,0.0296143394028894,0
59.5,-0.0638758279485021,0.0301822303387249,0
59.75,-0.0656886978206792,0.0307487938014859,0
60,-0.0675033571201542,0.0313140178722031,0
60.25,-0.0693195781519318,0.0318778910492314,0
60.5,-0.0711371385254722,0.0324404022360381,0
60.75,-0.0729558210313197,0.0330015407319173,0
61,-0.0747754135198822,0.0335612962206377,0
61.25,-0.0765957087840388,0.0341196587612167,0
61.5,-0.078416504444462,0.0346766187775414,0
61.75,-0.0802376028380785,0.035232167049716,0
62,-0.0820588109093165,0.0357862947048306,0
62.25,-0.0838799401033885,0.0363389932058162,0
62.5,-0.085700806264402,0.0368902543469158,0
62.75,-0.0875212295329977,0.0374400702405948,0
63,-0.0893410342496086,0.0379884333132794,0
63.25,-0.0911600488579367,0.0385353362946561,0
63.5,-0.0929781058114383,0.0390807722097433,0
63.75,-0.0947950414836871,0.0396247343743263,0
64,-0.0966106960783311,0.0401672163841174,0
64.25,-0.0984249135431199,0.0407082121087374,0
64.5,-0.100237541485757,0.0412477156854165,0
64.75,-0.102048431091335,0.0417857215109441,0
65,-0.103857437042592,0.042322224236309,0
65.25,-0.10566441744121,0.0428572187591298,0
65.5,-0.107469233730317,0.0433907002142349,0
65.75,-0.109271750626219,0.0439226639835371,0
66,-0.111071836034123,0.0444531056596573,0
66.25,-0.112869360988137,0.0449820210685901,0
66.5,-0.114664199577614,0.0455094062521979,0
66.75,-0.116456228879313,0.0460352574617948,0
67,-0.118245328892908,0.0465595711562972,0
67.25,-0.120031382475723,0.0470823439943069,0
67.5,-0.121814275280366,0.0476035728301343,0
67.75,-0.123593895693592,0.0481232547090149,0
68,-0.125370134776466,0.0486413868619722,0
68.25,-0.127142886205686,0.0491579667003272,0
68.5,-0.128912046251591,0.0496729918153729,0
68.75,-0.130677530163839,0.0501864616293641,0
69,-0.132439297847897,0.0506983799774925,0
69.25,-0.134197317117236,0.0512087514143589,0
69.5,-0.135951556734479,0.0517175805109416,0
69.75,-0.137701986392756,0.0522248718594716,0
70,-0.139448576691043,0.0527306300650541,0
70.25,-0.141191299116493,0.0532348597485193,0
70.5,-0.142930126024616,0.0537375655483685,0
70.75,-0.144665030617757,0.0542387521114818,0
71,-0.146395986928106,0.0547384241004545,0
71.25,-0.148122969798258,0.0552365861879565,0
71.5,-0.149845954863416,0.0557332430576214,0
71.75,-0.1515649185335,0.0562283994023298,0
72,-0.153279837975338,0.056722059922514,0
72.25,-0.154990691097545,0.0572142293287967,0
72.5,-0.156697456532404,0.0577049123379743,0
72.75,-0.15840011361929,0.0581941136702508,0
73,-0.160098642391814,0.0586818380566423,0
73.25,-0.161793023558973,0.0591680902284202,0
73.5,-0.163483238492143,0.059652874922554,0
73.75,-0.16516926921023,0.0601361968792855,0
74,-0.16685109836491,0.060618060841825,0
74.25,-0.168528709226559,0.0610984715545209,0
74.5,-0.170202085670971,0.0615774337635622,0
74.75,-0.17187121216562,0.0620549522156226,0
75,-0.173536073757099,0.0625310316585221,0
75.25,-0.17519665605764,0.0630056768387013,0
75.5,-0.176852945232806,0.0634788925014045,0
75.75,-0.178504927990213,0.0639506833923249,0
76,-0.180152591564839,0.0644210542503829,0
76.25,-0.181795923711523,0.064890009817463,0
76.5,-0.183434912690382,0.0653575548300711,0
76.75,-0.185069547256724,0.0658236940217529,0
77,-0.186699816648904,0.0662884321192865,0
77.25,-0.188325710580681,0.0667517738498447,0
77.5,-0.189947219227296,0.0672137239318698,0
77.75,-0.191564333217697,0.0676742870809526,0
78,-0.193177043622807,0.0681334680047296,0
78.25,-0.194785341947931,0.0685912714082937,0
78.5,-0.196389220120354,0.0690477019856963,0
78.75,-0.197988670482744,0.0695027644280934,0
79,-0.199583685781564,0.0699564634151457,0
79.25,-0.201174259161586,0.0704088036260873,0
79.5,-0.202760384152961,0.0708597897265066,0
79.75,-0.20434205466595,0.0713094263753677,0
80,-0.205919264980206,0.071757718223928,0
80.25,-0.207492009738585,0.0722046699136427,0
80.5,-0.209060283938086,0.0726502860782423,0
80.75,-0.210624082921967,0.0730945713410889,0
81,-0.212183402372453,0.0735375303165113,0
81.25,-0.213738238303135,0.0739791676086528,0
81.5,-0.215288587051194,0.0744194878121194,0
81.75,-0.216834445272324,0.0748584955109506,0
82,-0.218375809928819,0.0752961952791538,0
82.25,-0.219912679388562,0.0757325917969653,0
82.5,-0.221445066329878,0.0761676912457137,0
82.75,-0.222972994055247,0.0766015009065919,0
83,-0.224496486091297,0.0770340280429453,0
83.25,-0.226015565650327,0.0774652798456046,0
83.5,-0.227530255736902,0.0778952634387977,0
83.75,-0.229040579210869,0.0783239858927489,0
84,-0.230546558756892,0.0787514542181447,0
84.25,-0.232048216885369,0.0791776753677362,0
84.5,-0.233545575934915,0.079602656237155,0
84.75,-0.235038658073222,0.0800264036638214,0
85,-0.236527485299622,0.0804489244295519,0
85.25,-0.238012079446746,0.0808702252616211,0
85.5,-0.239492462181438,0.0812903128306144,0
85.75,-0.240968655006862,0.0817091937525136,0
86,-0.242440679264806,0.0821268745916457,0
86.25,-0.243908556135663,0.0825433618556637,0
86.5,-0.245372306640597,0.0829586620017406,0
86.75,-0.246831951645811,0.0833727814353751,0
87,-0.248287511862724,0.0837857265096211,0
87.25,-0.249739007847346,0.0841975035263731,0
87.5,-0.251186459998173,0.0846081187365615,0
87.75,-0.252629888561421,0.0850175783410581,0
88,-0.254069313633709,0.0854258884913304,0
88.25,-0.255504755167278,0.0858330552905091,0
88.5,-0.256936232982525,0.086239084795525,0
88.75,-0.258363766757977,0.0866439830159507,0
89,-0.259787376027944,0.0870477559139555,0
89.25,-0.261207080134747,0.0874504093975719,0
89.5,-0.262622898103274,0.0878519493025085,0
89.75,-0.264034849189491,0.0882523814729359,0
90,-0.265442952912375,0.0886517117664762,0
90.25,-0.266847228379868,0.0890499459557716,0
90.5,-0.268247693438877,0.0894470896044672,0
90.75,-0.269644365536616,0.0898431481934263,0
91,-0.271037262005203,0.0902381271626076,0
91.25,-0.272426400884996,0.0906320320316498,0
91.5,-0.27381180336566,0.0910248687568576,0
91.75,-0.275193491273459,0.0914166433642598,0
92,-0.276571486244295,0.0918073618290161,0
92.25,-0.277945808505743,0.0921970298976789,0
92.5,-0.279316473258287,0.092585652559618,0
92.75,-0.280683494406347,0.0929732345924896,0
93,-0.282046885788688,0.0933597807422808,0
93.25,-0.28340666117866,0.0937452957235796,0
93.5,-0.284762834284447,0.0941297842198461,0
93.75,-0.286115418749326,0.0945132508836781,0
94,-0.287464428151917,0.0948957003370765,0
94.25,-0.288809876006445,0.0952771371717047,0
94.5,-0.290151775762991,0.0956575659491494,0
94.75,-0.291490140807763,0.0960369912011751,0
95,-0.292824984463346,0.0964154174299776,0
